age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
19,student,0,basic.9y,0,1,0,cellular,may,tue,203,1,999,3,0,-1.8,93.876,-40,0.668,5008.7,0
29,student,0,high.school,0,0,0,cellular,may,tue,104,1,7,1,1,-1.8,93.876,-40,0.668,5008.7,0
51,services,1,high.school,0,0,0,cellular,may,tue,1267,1,999,1,0,-1.8,93.876,-40,0.668,5008.7,1
24,student,0,high.school,0,0,0,cellular,may,wed,389,1,7,2,1,-1.8,93.876,-40,0.672,5008.7,1
24,student,0,high.school,0,1,0,cellular,may,wed,329,1,1,2,1,-1.8,93.876,-40,0.672,5008.7,0
24,student,0,high.school,0,1,0,cellular,may,wed,173,1,999,3,0,-1.8,93.876,-40,0.672,5008.7,0
24,student,0,high.school,0,1,0,cellular,may,wed,258,1,3,5,1,-1.8,93.876,-40,0.672,5008.7,1
29,admin.,0,university.degree,0,0,0,cellular,may,wed,720,1,6,2,0,-1.8,93.876,-40,0.672,5008.7,0
29,admin.,0,university.degree,0,1,0,cellular,may,wed,232,1,999,1,0,-1.8,93.876,-40,0.672,5008.7,1
48,admin.,0,university.degree,0,1,0,cellular,may,wed,121,4,999,1,0,-1.8,93.876,-40,0.672,5008.7,0
36,technician,1,professional.course,0,1,0,cellular,may,thu,109,1,999,1,0,-1.8,93.876,-40,0.677,5008.7,0
37,technician,1,university.degree,0,1,0,cellular,may,thu,246,1,2,4,1,-1.8,93.876,-40,0.677,5008.7,1
33,services,1,high.school,0,0,0,cellular,may,thu,192,1,999,1,0,-1.8,93.876,-40,0.677,5008.7,1
52,admin.,1,university.degree,0,1,1,cellular,may,thu,250,1,3,5,1,-1.8,93.876,-40,0.677,5008.7,1
52,admin.,1,university.degree,0,0,0,cellular,may,thu,613,1,3,2,1,-1.8,93.876,-40,0.677,5008.7,1
19,student,0,basic.4y,0,1,0,cellular,may,thu,220,1,999,1,0,-1.8,93.876,-40,0.677,5008.7,0
52,technician,1,university.degree,0,0,0,cellular,may,thu,211,1,3,4,1,-1.8,93.876,-40,0.677,5008.7,1
78,retired,0,basic.4y,0,1,0,cellular,may,fri,218,2,7,2,1,-1.8,93.876,-40,0.682,5008.7,0
44,technician,1,university.degree,0,1,0,cellular,may,fri,662,2,2,1,1,-1.8,93.876,-40,0.682,5008.7,1
44,technician,1,university.degree,0,0,1,telephone,may,fri,201,2,999,1,0,-1.8,93.876,-40,0.682,5008.7,0
30,student,0,high.school,0,0,0,cellular,may,fri,226,2,3,2,1,-1.8,93.876,-40,0.682,5008.7,1
44,technician,1,university.degree,0,0,0,cellular,may,fri,113,1,999,1,0,-1.8,93.876,-40,0.682,5008.7,0
44,admin.,0,university.degree,0,1,0,cellular,may,fri,211,4,3,1,1,-1.8,93.876,-40,0.682,5008.7,1
38,entrepreneur,1,professional.course,0,0,0,cellular,may,mon,269,5,3,2,1,-1.8,93.876,-40,0.682,5008.7,0
38,entrepreneur,1,professional.course,0,1,0,cellular,may,mon,583,6,2,4,1,-1.8,93.876,-40,0.682,5008.7,1
24,student,0,high.school,0,1,0,cellular,may,tue,113,2,999,2,0,-1.8,93.876,-40,0.682,5008.7,0
54,technician,1,university.degree,0,1,0,telephone,may,tue,172,5,999,1,0,-1.8,93.876,-40,0.682,5008.7,0
58,admin.,1,high.school,0,1,0,cellular,may,wed,309,1,6,1,1,-1.8,93.876,-40,0.682,5008.7,1
50,admin.,1,university.degree,0,1,0,cellular,may,wed,176,2,3,3,1,-1.8,93.876,-40,0.682,5008.7,1
77,retired,1,university.degree,0,1,0,cellular,may,wed,152,1,6,4,1,-1.8,93.876,-40,0.682,5008.7,1
50,admin.,1,high.school,0,1,0,cellular,may,wed,333,1,999,2,0,-1.8,93.876,-40,0.682,5008.7,0
61,management,1,university.degree,0,0,0,cellular,may,wed,228,2,999,1,0,-1.8,93.876,-40,0.682,5008.7,1
48,unemployed,1,professional.course,0,0,0,cellular,may,wed,317,1,6,3,1,-1.8,93.876,-40,0.682,5008.7,1
48,unemployed,1,professional.course,0,1,0,cellular,may,wed,236,1,6,2,1,-1.8,93.876,-40,0.682,5008.7,1
50,admin.,1,high.school,0,0,0,cellular,may,wed,208,2,3,5,1,-1.8,93.876,-40,0.682,5008.7,0
40,technician,1,professional.course,0,1,0,cellular,may,wed,248,1,3,4,1,-1.8,93.876,-40,0.682,5008.7,1
30,admin.,0,high.school,0,1,0,cellular,may,wed,144,1,999,1,0,-1.8,93.876,-40,0.682,5008.7,0
48,unemployed,1,professional.course,0,0,0,telephone,may,wed,360,1,6,1,1,-1.8,93.876,-40,0.682,5008.7,1
77,retired,1,university.degree,0,1,0,telephone,may,wed,372,1,3,4,1,-1.8,93.876,-40,0.682,5008.7,1
30,admin.,0,high.school,0,0,0,cellular,may,wed,177,1,13,1,1,-1.8,93.876,-40,0.682,5008.7,0
47,management,1,university.degree,0,1,0,telephone,may,wed,267,2,3,3,1,-1.8,93.876,-40,0.682,5008.7,0
45,blue-collar,1,professional.course,0,1,0,telephone,may,thu,414,1,6,2,1,-1.8,93.876,-40,0.683,5008.7,1
58,management,1,university.degree,0,0,0,cellular,may,thu,289,1,3,4,1,-1.8,93.876,-40,0.683,5008.7,1
31,admin.,1,university.degree,0,1,0,cellular,may,thu,400,1,3,1,1,-1.8,93.876,-40,0.683,5008.7,1
41,unemployed,1,basic.9y,0,1,0,cellular,may,thu,306,1,6,4,1,-1.8,93.876,-40,0.683,5008.7,1
28,admin.,0,high.school,0,1,0,cellular,may,thu,263,1,6,1,1,-1.8,93.876,-40,0.683,5008.7,1
29,admin.,0,university.degree,0,0,0,cellular,may,thu,216,1,3,3,1,-1.8,93.876,-40,0.683,5008.7,1
39,services,1,high.school,0,1,0,cellular,may,thu,328,2,6,3,1,-1.8,93.876,-40,0.683,5008.7,1
70,retired,1,basic.4y,0,1,0,cellular,may,thu,331,1,3,2,1,-1.8,93.876,-40,0.683,5008.7,1
40,admin.,0,basic.9y,0,1,0,cellular,may,thu,356,1,2,3,1,-1.8,93.876,-40,0.683,5008.7,1
40,admin.,0,basic.9y,0,1,0,cellular,may,thu,234,1,3,3,1,-1.8,93.876,-40,0.683,5008.7,1
28,admin.,0,high.school,0,1,0,cellular,may,thu,457,2,999,1,0,-1.8,93.876,-40,0.683,5008.7,0
29,admin.,1,university.degree,0,1,1,cellular,may,fri,567,3,13,2,0,-1.8,93.876,-40,0.684,5008.7,1
52,management,1,university.degree,0,0,0,cellular,may,fri,404,2,9,1,1,-1.8,93.876,-40,0.684,5008.7,1
52,management,1,university.degree,0,0,0,cellular,may,fri,698,5,999,1,0,-1.8,93.876,-40,0.684,5008.7,0
32,admin.,1,university.degree,0,0,0,telephone,may,fri,389,4,999,1,0,-1.8,93.876,-40,0.684,5008.7,0
41,admin.,1,university.degree,0,1,0,telephone,may,fri,338,3,999,1,0,-1.8,93.876,-40,0.684,5008.7,0
68,retired,1,basic.4y,0,1,1,cellular,may,fri,220,1,6,1,1,-1.8,93.876,-40,0.684,5008.7,1
33,technician,1,professional.course,0,1,0,cellular,may,fri,700,4,3,4,1,-1.8,93.876,-40,0.684,5008.7,1
76,retired,1,basic.4y,0,1,0,cellular,may,fri,1205,2,6,2,1,-1.8,93.876,-40,0.684,5008.7,1
65,admin.,1,university.degree,0,1,0,cellular,may,fri,407,3,999,1,0,-1.8,93.876,-40,0.684,5008.7,1
52,management,1,university.degree,0,1,0,cellular,may,fri,787,3,3,3,1,-1.8,93.876,-40,0.684,5008.7,1
71,admin.,1,basic.4y,0,1,1,cellular,may,fri,466,4,3,2,1,-1.8,93.876,-40,0.684,5008.7,1
29,student,0,university.degree,0,1,0,cellular,may,mon,556,1,999,1,0,-1.8,93.876,-40,0.685,5008.7,1
33,admin.,1,university.degree,0,1,0,cellular,may,mon,740,1,3,2,1,-1.8,93.876,-40,0.685,5008.7,1
60,blue-collar,1,basic.4y,0,1,0,cellular,may,mon,272,2,6,2,1,-1.8,93.876,-40,0.685,5008.7,1
33,admin.,1,university.degree,0,0,0,cellular,may,mon,157,2,15,3,0,-1.8,93.876,-40,0.685,5008.7,0
63,retired,1,professional.course,0,1,1,cellular,may,mon,444,2,14,1,1,-1.8,93.876,-40,0.685,5008.7,1
47,services,0,university.degree,0,1,1,cellular,may,tue,336,1,15,3,0,-1.8,93.876,-40,0.688,5008.7,1
28,student,0,high.school,0,0,1,cellular,may,wed,472,1,3,5,1,-1.8,93.876,-40,0.69,5008.7,1
68,retired,1,professional.course,0,0,1,cellular,may,thu,420,1,999,1,0,-1.8,93.876,-40,0.692,5008.7,1
45,management,1,basic.9y,0,1,0,cellular,may,thu,165,1,999,3,0,-1.8,93.876,-40,0.692,5008.7,0
34,admin.,1,high.school,0,1,0,cellular,may,thu,321,4,999,3,0,-1.8,93.876,-40,0.692,5008.7,0
61,blue-collar,1,basic.6y,0,1,1,cellular,may,fri,403,1,3,2,1,-1.8,93.876,-40,0.695,5008.7,1
34,admin.,1,university.degree,0,0,0,cellular,may,fri,145,1,999,2,0,-1.8,93.876,-40,0.695,5008.7,0
34,admin.,1,university.degree,0,1,0,cellular,may,fri,407,3,8,3,0,-1.8,93.876,-40,0.695,5008.7,1
29,services,0,high.school,0,1,0,cellular,may,fri,122,1,999,2,0,-1.8,93.876,-40,0.695,5008.7,0
45,self-employed,1,high.school,0,0,0,cellular,may,fri,374,1,999,1,0,-1.8,93.876,-40,0.695,5008.7,1
80,retired,1,basic.4y,0,0,0,cellular,may,mon,382,1,3,3,1,-1.8,93.876,-40,0.697,5008.7,1
51,management,1,university.degree,0,1,0,cellular,may,mon,131,2,999,4,0,-1.8,93.876,-40,0.697,5008.7,0
79,retired,1,basic.9y,0,1,1,cellular,may,mon,260,1,999,1,0,-1.8,93.876,-40,0.697,5008.7,0
24,unemployed,0,high.school,0,1,0,cellular,may,mon,699,1,13,2,0,-1.8,93.876,-40,0.697,5008.7,1
76,retired,0,basic.4y,0,1,0,cellular,may,mon,168,1,999,1,0,-1.8,93.876,-40,0.697,5008.7,1
45,technician,0,university.degree,0,0,0,cellular,may,tue,146,2,999,1,0,-1.8,93.876,-40,0.697,5008.7,1
69,retired,1,high.school,0,0,0,cellular,may,wed,289,1,10,1,1,-1.8,93.876,-40,0.697,5008.7,1
31,technician,0,university.degree,0,0,0,cellular,may,wed,175,3,7,3,1,-1.8,93.876,-40,0.697,5008.7,1
84,retired,1,basic.9y,0,1,0,cellular,may,wed,267,1,999,1,0,-1.8,93.876,-40,0.697,5008.7,0
28,admin.,0,university.degree,0,0,0,cellular,may,wed,135,2,3,2,1,-1.8,93.876,-40,0.697,5008.7,1
70,retired,0,high.school,0,1,0,telephone,may,wed,283,2,4,2,1,-1.8,93.876,-40,0.697,5008.7,1
60,retired,1,high.school,0,0,0,cellular,may,thu,181,3,6,1,1,-1.8,93.876,-40,0.699,5008.7,1
49,technician,1,university.degree,0,0,0,cellular,may,thu,188,1,999,1,0,-1.8,93.876,-40,0.699,5008.7,0
36,admin.,1,university.degree,0,1,1,cellular,may,thu,1178,1,6,2,1,-1.8,93.876,-40,0.699,5008.7,1
37,student,0,university.degree,0,1,0,cellular,may,thu,489,1,999,1,0,-1.8,93.876,-40,0.699,5008.7,1
43,technician,1,professional.course,0,0,0,cellular,may,thu,460,1,999,1,0,-1.8,93.876,-40,0.699,5008.7,1
35,unemployed,1,high.school,0,1,0,telephone,may,fri,43,1,999,2,0,-1.8,93.876,-40,0.699,5008.7,0
33,admin.,1,university.degree,0,1,0,cellular,may,fri,101,2,999,3,0,-1.8,93.876,-40,0.699,5008.7,0
25,technician,0,high.school,0,1,0,cellular,may,fri,581,3,999,2,0,-1.8,93.876,-40,0.699,5008.7,0
74,retired,1,professional.course,0,0,0,cellular,may,fri,309,4,999,3,0,-1.8,93.876,-40,0.699,5008.7,0
29,technician,1,professional.course,0,0,0,cellular,may,fri,538,2,999,2,0,-1.8,93.876,-40,0.699,5008.7,1
30,admin.,1,university.degree,0,0,1,cellular,may,mon,85,2,9,2,1,-1.8,93.876,-40,0.701,5008.7,0
56,unemployed,1,basic.9y,0,0,0,cellular,may,mon,540,1,999,1,0,-1.8,93.876,-40,0.701,5008.7,1
29,technician,0,high.school,0,0,0,cellular,may,mon,158,1,13,3,0,-1.8,93.876,-40,0.701,5008.7,0
47,admin.,0,university.degree,0,1,0,cellular,jun,tue,119,1,999,4,0,-1.7,94.055,-39.8,0.702,4991.6,0
29,blue-collar,0,basic.9y,0,0,0,telephone,jun,tue,1563,1,6,2,1,-1.7,94.055,-39.8,0.702,4991.6,0
76,housemaid,1,basic.4y,0,1,0,cellular,jun,tue,326,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,1
39,admin.,1,high.school,0,1,0,cellular,jun,tue,165,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
29,admin.,1,university.degree,0,0,1,cellular,jun,tue,347,3,5,1,1,-1.7,94.055,-39.8,0.702,4991.6,1
59,retired,0,professional.course,0,0,0,telephone,jun,tue,8,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
51,technician,1,university.degree,0,1,0,cellular,jun,tue,303,1,10,1,1,-1.7,94.055,-39.8,0.702,4991.6,1
39,technician,1,university.degree,0,0,1,cellular,jun,tue,434,2,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,1
20,technician,0,professional.course,0,1,0,telephone,jun,tue,52,1,999,1,0,-1.7,94.055,-39.8,0.702,4991.6,0
22,admin.,0,university.degree,0,0,0,cellular,jun,wed,407,1,3,1,1,-1.7,94.055,-39.8,0.704,4991.6,1
48,admin.,0,high.school,0,0,0,cellular,jun,wed,657,1,6,1,1,-1.7,94.055,-39.8,0.704,4991.6,1
29,technician,0,professional.course,0,1,0,cellular,jun,wed,226,2,6,1,1,-1.7,94.055,-39.8,0.704,4991.6,1
29,admin.,0,university.degree,0,1,0,cellular,jun,wed,147,1,999,2,0,-1.7,94.055,-39.8,0.704,4991.6,0
34,admin.,1,high.school,0,1,0,cellular,jun,wed,238,1,6,2,1,-1.7,94.055,-39.8,0.704,4991.6,1
34,admin.,1,high.school,0,1,0,cellular,jun,wed,161,1,5,1,1,-1.7,94.055,-39.8,0.704,4991.6,0
38,blue-collar,1,basic.6y,0,0,1,cellular,jun,fri,148,2,3,2,1,-1.7,94.055,-39.8,0.707,4991.6,0
38,blue-collar,1,basic.6y,0,0,0,cellular,jun,fri,346,2,5,3,1,-1.7,94.055,-39.8,0.707,4991.6,0
38,blue-collar,1,basic.6y,0,1,0,cellular,jun,fri,106,1,999,2,0,-1.7,94.055,-39.8,0.707,4991.6,0
35,technician,0,professional.course,0,1,0,cellular,jun,tue,187,1,6,2,1,-1.7,94.055,-39.8,0.713,4991.6,1
21,student,0,high.school,0,1,0,telephone,jun,tue,30,1,14,2,1,-1.7,94.055,-39.8,0.713,4991.6,0
34,technician,1,high.school,0,1,0,cellular,jun,wed,190,1,3,4,1,-1.7,94.055,-39.8,0.715,4991.6,1
29,admin.,0,university.degree,0,1,0,cellular,jun,wed,200,1,6,3,1,-1.7,94.055,-39.8,0.715,4991.6,1
34,admin.,1,university.degree,0,0,0,cellular,jun,wed,150,1,3,2,1,-1.7,94.055,-39.8,0.715,4991.6,1
33,admin.,0,university.degree,0,0,0,cellular,jun,wed,206,1,3,1,1,-1.7,94.055,-39.8,0.715,4991.6,1
44,technician,1,university.degree,0,1,0,telephone,jun,wed,712,1,6,3,0,-1.7,94.055,-39.8,0.715,4991.6,1
29,admin.,0,university.degree,0,1,0,telephone,jun,wed,294,2,3,1,1,-1.7,94.055,-39.8,0.715,4991.6,0
44,technician,1,university.degree,0,0,0,cellular,jun,wed,874,2,999,1,0,-1.7,94.055,-39.8,0.715,4991.6,1
28,services,1,high.school,0,0,1,cellular,jun,wed,479,2,6,2,1,-1.7,94.055,-39.8,0.715,4991.6,1
29,admin.,0,university.degree,0,0,0,cellular,jun,wed,192,2,3,4,1,-1.7,94.055,-39.8,0.715,4991.6,1
37,admin.,1,university.degree,0,1,0,cellular,jun,fri,135,1,999,2,0,-1.7,94.055,-39.8,0.719,4991.6,0
35,admin.,0,university.degree,0,0,1,cellular,jun,mon,141,2,4,3,1,-1.7,94.055,-39.8,0.72,4991.6,0
50,management,1,university.degree,0,0,0,telephone,jun,mon,278,5,6,1,1,-1.7,94.055,-39.8,0.72,4991.6,1
36,management,0,university.degree,0,1,0,cellular,jun,mon,422,1,3,4,1,-1.7,94.055,-39.8,0.72,4991.6,1
23,student,0,high.school,0,1,0,telephone,jun,mon,434,1,9,1,1,-1.7,94.055,-39.8,0.72,4991.6,1
39,technician,1,university.degree,0,1,0,cellular,jun,mon,187,1,3,5,1,-1.7,94.055,-39.8,0.72,4991.6,1
39,management,1,university.degree,0,0,0,cellular,jun,mon,168,1,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,0
36,self-employed,0,university.degree,0,0,1,cellular,jun,mon,458,1,4,4,1,-1.7,94.055,-39.8,0.72,4991.6,1
59,unemployed,1,basic.4y,0,1,0,cellular,jun,mon,614,1,6,2,1,-1.7,94.055,-39.8,0.72,4991.6,1
35,admin.,0,university.degree,0,1,0,cellular,jun,mon,293,1,14,1,1,-1.7,94.055,-39.8,0.72,4991.6,1
22,student,0,high.school,0,0,1,cellular,jun,mon,563,1,12,2,0,-1.7,94.055,-39.8,0.72,4991.6,1
33,services,1,high.school,0,0,0,cellular,jun,mon,472,1,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,0
29,self-employed,0,university.degree,0,1,0,cellular,jun,mon,167,2,999,1,0,-1.7,94.055,-39.8,0.72,4991.6,1
27,student,0,university.degree,0,0,1,cellular,jun,mon,237,2,3,4,1,-1.7,94.055,-39.8,0.72,4991.6,0
31,technician,1,professional.course,0,1,0,cellular,jun,tue,619,2,3,1,1,-1.7,94.055,-39.8,0.723,4991.6,1
29,admin.,1,high.school,0,1,0,cellular,jun,tue,379,2,13,1,1,-1.7,94.055,-39.8,0.723,4991.6,1
56,management,1,basic.6y,0,1,0,cellular,jun,tue,910,1,7,2,1,-1.7,94.055,-39.8,0.723,4991.6,1
60,housemaid,1,basic.4y,0,1,0,cellular,jun,tue,700,3,999,1,0,-1.7,94.055,-39.8,0.723,4991.6,1
31,technician,1,professional.course,0,1,0,cellular,jun,tue,243,5,9,2,1,-1.7,94.055,-39.8,0.723,4991.6,1
31,technician,1,professional.course,0,1,0,cellular,jun,tue,250,4,3,2,1,-1.7,94.055,-39.8,0.723,4991.6,0
37,unemployed,1,university.degree,0,1,0,telephone,jun,tue,126,3,2,2,1,-1.7,94.055,-39.8,0.723,4991.6,0
35,management,0,university.degree,0,1,1,cellular,jun,tue,270,2,12,2,1,-1.7,94.055,-39.8,0.723,4991.6,0
29,admin.,1,high.school,0,1,0,cellular,jun,wed,292,1,999,1,0,-1.7,94.055,-39.8,0.727,4991.6,1
33,blue-collar,1,basic.9y,0,1,0,telephone,jun,wed,15,1,999,2,0,-1.7,94.055,-39.8,0.727,4991.6,0
24,student,0,high.school,0,0,0,cellular,jun,wed,288,6,6,1,1,-1.7,94.055,-39.8,0.727,4991.6,1
28,management,0,university.degree,0,1,0,cellular,jun,thu,339,3,6,2,1,-1.7,94.055,-39.8,0.729,4991.6,1
28,management,0,university.degree,0,1,0,cellular,jun,thu,383,1,22,1,1,-1.7,94.055,-39.8,0.729,4991.6,1
24,student,0,high.school,0,0,1,cellular,jun,thu,176,2,12,2,0,-1.7,94.055,-39.8,0.729,4991.6,1
26,admin.,0,university.degree,0,0,1,cellular,jun,fri,91,2,6,1,1,-1.7,94.055,-39.8,0.732,4991.6,0
70,blue-collar,1,basic.4y,0,0,1,cellular,jun,fri,252,1,3,1,1,-1.7,94.055,-39.8,0.732,4991.6,1
30,admin.,1,high.school,0,1,0,cellular,jun,fri,215,1,12,1,1,-1.7,94.055,-39.8,0.732,4991.6,1
27,technician,0,professional.course,0,0,0,cellular,jun,tue,130,2,3,3,1,-1.7,94.055,-39.8,0.737,4991.6,0
24,student,0,high.school,0,0,0,cellular,jun,tue,292,1,999,1,0,-1.7,94.055,-39.8,0.737,4991.6,0
36,management,1,university.degree,0,0,0,cellular,jun,tue,867,1,3,2,1,-1.7,94.055,-39.8,0.737,4991.6,1
36,management,1,university.degree,0,0,0,cellular,jun,tue,522,1,6,2,1,-1.7,94.055,-39.8,0.737,4991.6,1
32,admin.,0,university.degree,0,0,0,cellular,jun,tue,856,1,12,2,1,-1.7,94.055,-39.8,0.737,4991.6,1
45,admin.,0,university.degree,0,0,1,cellular,jun,wed,79,1,3,2,1,-1.7,94.055,-39.8,0.739,4991.6,0
27,admin.,0,high.school,0,1,0,telephone,jun,wed,193,1,999,1,0,-1.7,94.055,-39.8,0.739,4991.6,0
36,admin.,0,university.degree,0,1,0,cellular,jun,wed,883,1,999,1,0,-1.7,94.055,-39.8,0.739,4991.6,0
36,admin.,0,university.degree,0,0,0,cellular,jun,wed,706,1,7,1,1,-1.7,94.055,-39.8,0.739,4991.6,1
36,blue-collar,0,high.school,0,1,1,cellular,jun,wed,342,2,3,1,1,-1.7,94.055,-39.8,0.739,4991.6,1
35,technician,0,professional.course,0,0,0,cellular,jun,wed,66,1,13,2,0,-1.7,94.055,-39.8,0.739,4991.6,0
36,blue-collar,0,high.school,0,0,0,cellular,jun,wed,339,1,6,1,1,-1.7,94.055,-39.8,0.739,4991.6,1
40,blue-collar,1,basic.9y,0,1,0,cellular,jun,wed,133,3,3,2,1,-1.7,94.055,-39.8,0.739,4991.6,0
24,student,0,high.school,0,0,0,cellular,jun,wed,112,2,14,2,1,-1.7,94.055,-39.8,0.739,4991.6,0
33,management,0,university.degree,0,1,0,cellular,jun,wed,442,2,999,3,0,-1.7,94.055,-39.8,0.739,4991.6,0
22,student,0,high.school,0,1,0,telephone,jun,wed,355,1,999,2,0,-1.7,94.055,-39.8,0.739,4991.6,0
59,technician,1,professional.course,0,0,0,cellular,jun,thu,1207,4,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,1
74,retired,0,basic.4y,0,0,0,telephone,jun,thu,369,1,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,0
44,self-employed,0,professional.course,0,1,1,cellular,jun,thu,134,1,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,0
37,unemployed,0,university.degree,0,1,0,cellular,jun,thu,122,2,6,1,1,-1.7,94.055,-39.8,0.742,4991.6,0
68,retired,1,basic.4y,0,1,0,cellular,jun,thu,220,2,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,0
39,admin.,1,university.degree,0,1,0,telephone,jun,thu,52,1,999,1,0,-1.7,94.055,-39.8,0.742,4991.6,0
69,retired,0,professional.course,0,0,0,cellular,jun,fri,213,6,12,2,0,-1.7,94.055,-39.8,0.748,4991.6,1
37,technician,0,university.degree,0,1,0,cellular,jun,fri,300,1,999,2,0,-1.7,94.055,-39.8,0.748,4991.6,1
23,student,0,basic.6y,0,0,0,cellular,jun,fri,276,1,14,1,1,-1.7,94.055,-39.8,0.748,4991.6,1
30,technician,1,university.degree,0,0,1,cellular,jun,fri,131,1,999,1,0,-1.7,94.055,-39.8,0.748,4991.6,0
30,technician,1,university.degree,0,0,0,cellular,jun,fri,171,1,7,1,1,-1.7,94.055,-39.8,0.748,4991.6,0
36,admin.,1,university.degree,0,1,1,cellular,jun,fri,427,1,4,4,1,-1.7,94.055,-39.8,0.748,4991.6,0
27,admin.,0,university.degree,0,1,0,cellular,jun,fri,266,2,999,1,0,-1.7,94.055,-39.8,0.748,4991.6,1
53,management,0,university.degree,0,1,0,cellular,jun,mon,348,6,999,2,0,-1.7,94.055,-39.8,0.754,4991.6,0
51,admin.,1,university.degree,0,1,0,cellular,jun,mon,281,3,10,3,1,-1.7,94.055,-39.8,0.754,4991.6,1
32,technician,1,university.degree,0,0,0,cellular,jun,mon,132,3,999,1,0,-1.7,94.055,-39.8,0.754,4991.6,0
51,blue-collar,1,basic.4y,0,0,1,cellular,jun,mon,325,1,3,1,1,-1.7,94.055,-39.8,0.754,4991.6,1
32,blue-collar,0,high.school,0,0,0,cellular,jun,mon,247,1,2,2,1,-1.7,94.055,-39.8,0.754,4991.6,1
32,blue-collar,0,high.school,0,0,0,cellular,jun,mon,197,1,999,1,0,-1.7,94.055,-39.8,0.754,4991.6,0
62,blue-collar,1,high.school,0,1,0,cellular,jun,mon,563,4,4,3,1,-1.7,94.055,-39.8,0.754,4991.6,1
36,management,1,university.degree,0,0,0,cellular,jun,tue,265,1,999,1,0,-1.7,94.055,-39.8,0.761,4991.6,1
81,retired,0,high.school,0,0,0,cellular,jun,tue,279,1,999,4,0,-1.7,94.055,-39.8,0.761,4991.6,0
50,blue-collar,1,basic.4y,0,0,0,cellular,jun,tue,135,4,999,1,0,-1.7,94.055,-39.8,0.761,4991.6,0
56,retired,1,high.school,0,0,0,cellular,jun,tue,383,1,3,1,1,-1.7,94.055,-39.8,0.761,4991.6,1
64,retired,1,professional.course,0,0,0,cellular,jun,tue,222,1,999,3,0,-1.7,94.055,-39.8,0.761,4991.6,1
27,unemployed,0,basic.4y,0,0,0,cellular,jun,tue,238,1,999,2,0,-1.7,94.055,-39.8,0.761,4991.6,0
23,student,0,basic.9y,0,1,0,cellular,jun,tue,189,1,6,3,1,-1.7,94.055,-39.8,0.761,4991.6,0
35,admin.,1,university.degree,0,1,0,cellular,jun,tue,385,1,5,1,1,-1.7,94.055,-39.8,0.761,4991.6,0
25,student,0,high.school,0,1,1,cellular,jun,tue,660,2,6,3,1,-1.7,94.055,-39.8,0.761,4991.6,1
38,entrepreneur,1,basic.6y,0,0,0,cellular,jun,tue,271,1,2,3,1,-1.7,94.055,-39.8,0.761,4991.6,1
32,blue-collar,1,basic.4y,0,1,0,telephone,jun,tue,13,1,999,1,0,-1.7,94.055,-39.8,0.761,4991.6,0
26,admin.,1,high.school,0,0,0,cellular,jun,wed,598,4,12,3,0,-1.7,94.055,-39.8,0.767,4991.6,1
30,technician,0,university.degree,0,1,0,telephone,jun,wed,263,1,999,2,0,-1.7,94.055,-39.8,0.767,4991.6,1
33,services,1,high.school,0,1,0,cellular,jun,wed,274,2,12,2,1,-1.7,94.055,-39.8,0.767,4991.6,1
56,retired,1,basic.4y,0,1,0,cellular,jun,wed,337,2,3,2,1,-1.7,94.055,-39.8,0.767,4991.6,1
26,admin.,1,high.school,0,1,1,cellular,jun,wed,275,2,999,1,0,-1.7,94.055,-39.8,0.767,4991.6,1
52,admin.,1,university.degree,0,1,1,cellular,jun,wed,241,4,999,3,0,-1.7,94.055,-39.8,0.767,4991.6,0
37,admin.,0,high.school,0,1,1,cellular,jul,thu,114,4,999,2,0,-1.7,94.215,-40.3,0.782,4991.6,0
37,admin.,0,high.school,0,0,0,telephone,jul,thu,494,4,999,3,0,-1.7,94.215,-40.3,0.782,4991.6,0
35,management,1,university.degree,0,1,1,telephone,jul,thu,165,1,999,1,0,-1.7,94.215,-40.3,0.782,4991.6,0
34,admin.,1,high.school,0,1,0,telephone,jul,thu,12,1,999,1,0,-1.7,94.215,-40.3,0.782,4991.6,0
60,management,1,university.degree,0,1,1,cellular,jul,thu,395,1,4,2,1,-1.7,94.215,-40.3,0.782,4991.6,1
37,admin.,0,high.school,0,0,0,cellular,jul,thu,609,2,7,3,1,-1.7,94.215,-40.3,0.782,4991.6,1
27,admin.,0,high.school,0,0,0,cellular,jul,thu,113,2,999,2,0,-1.7,94.215,-40.3,0.782,4991.6,0
38,admin.,1,high.school,0,0,0,cellular,jul,thu,561,2,10,2,1,-1.7,94.215,-40.3,0.782,4991.6,1
39,blue-collar,1,basic.6y,0,1,0,telephone,jul,fri,25,1,14,1,1,-1.7,94.215,-40.3,0.79,4991.6,0
